0cbb16cd-e354-4b7a-a6b5-89315a1a3d05,Mercedes-Benz,CLS-Class,2009,1957.74,2002-11-01
0688b36c-2a1a-498d-a132-c30de68f32a3,Chevrolet,Blazer,1999,4229.06,2011-08-01
c9803454-624e-4dea-9be1-00f4232a6ea0,Dodge,Stratus,1996,991.62,2014-01-04
ccd174e4-ad89-4fa8-b8ec-84306c585d31,Mercedes-Benz,SLK-Class,2004,7440.40,2004-12-25
135c7473-0482-4f8c-ba9a-49d2e2846f94,Honda,Civic,2003,334.00,2011-01-01
1b4ea730-6b8f-474b-b261-11c8a0d5611f,Lexus,LFA,2012,8009.07,2013-08-30
b1022f94-a0a1-45ed-98b2-b320bc8826a7,Kia,Sportage,1996,5958.72,2011-04-14
8b8f92b9-db4f-40f6-8bc4-e2955e3ea056,Volkswagen,rio,1998,8196.36,2017-05-07
e543d3d1-d931-487c-b5cf-031e8012b148,Chevrolet,Tracker,2002,5126.10,2004-11-19
e38746fd-fe4a-40bb-a660-fb0413de562b,Pontiac,Sunbird,1993,255.19,2004-11-22
a2051197-059b-4eab-8f7b-1cd32ef95b07,Subaru,Legacy,1989,2740.18,2002-01-31
c57d9aa3-026f-42ce-a1f5-396d53352fe7,Volkswagen,GTI,1998,4475.80,2008-10-10
3a37b25b-72db-41cc-97e0-c9dcec7b8af8,Dodge,Caravan,2009,3899.18,2016-05-08
dbcc91bb-7d13-4996-9e00-009a6535839b,Oldsmobile,Alero,2004,7299.84,2003-11-22
d58f1501-063a-488e-8c02-c4b9ee53779a,Mitsubishi,Pajero,2003,8481.27,2012-02-06
0f37bcc8-7f32-4912-987b-cf6e996209ef,Hyundai,Genesis,2010,5417.21,2003-05-10
d3dc3419-5b13-4d80-a750-7e13781ade26,Cadillac,XLR,2006,5557.65,2010-10-14
3674c7e2-c40a-4532-b09e-c339c6db6fdc,BMW,650,2006,1009.27,2016-04-29
2f8e6052-110e-4c34-a68d-97514e633617,Suzuki,Vitara,2000,6118.33,2012-08-31
9671a22e-ba3a-40d9-81d9-d43b5047e77f,Mercedes-Benz,300D,1992,2303.45,2016-05-17
72f0dbc2-82f4-43fb-9316-637d960d9cb6,Ford,Tempo,1985,457.31,2003-01-20
7f529cea-fe49-41ec-ba4a-6ee4fa3c1dd2,GMC,Envoy,2000,5728.19,2015-12-16
397721e4-4dcf-4220-8479-c43b47bf15ab,Audi,90,1990,6766.94,2001-10-02
39ce9f4d-a4bd-4d19-bb2c-42f17c97938c,Chevrolet,Camaro,1975,3014.70,2013-04-12
cf7dbb93-41e4-4972-b458-ed66affec1c5,Toyota,TundraMax,2007,7563.70,2017-06-08
6d31b161-ac4c-4565-aaa5-6d41f12fd9fd,Chevrolet,Equinox,2008,8594.53,2016-01-07
e30baae3-ed78-4ded-bb63-8f2ffba030bf,Hummer,H1,1998,6450.12,2001-09-28
2b1fcc15-6a95-41a6-8bd6-663ad48232ee,Mazda,Tribute,2002,5609.77,2004-05-19
c3729f56-eb96-41cd-a631-39b4e0a35f4e,Porsche,Cayenne,2008,1511.50,2010-03-27
32b5598b-5158-414d-ad3d-7a9b8d63b6fd,Volkswagen,GTI,1991,3418.59,2004-11-26
2fb00f70-5265-48a6-a8df-1e6711b60711,Chevrolet,Blazer,1997,3274.12,2018-01-11
b389b102-f7b7-48e8-b2cd-21701fddaa99,Chevrolet,Camaro,2000,8831.07,2008-07-27
71049051-7325-48c6-b052-d03771d3c96e,Chevrolet,Equinox,2006,9324.49,2019-09-02
c9a48c0b-6831-49d9-8b02-06b3e14ff96e,Chevrolet,Astro,2004,7687.65,2007-08-11
ff7d1b66-f742-4836-871c-5873c1e6d808,Volvo,S70,1999,1566.26,2004-10-13
374f69bd-b315-4c3e-ad44-2799410cd511,GMC,Sierra 1500,2010,782.52,2014-01-31
a5f02e79-70ab-49d8-950c-83e71b294434,Aston Martin,Vanquish S,2006,5439.97,2011-01-02
3802b00c-3341-4ec6-9383-57b104a38330,Subaru,Forester,2007,9195.73,2009-10-08
3cc61760-93cd-4064-b2aa-74873a860723,Mercury,Sable,1993,2716.33,2008-03-20
3c17da51-9c78-4aee-9a85-e9b70304dba2,Chevrolet,Camaro,2012,8622.09,2003-03-09
65d8a8a9-622d-4e0b-9914-9a7116de3db4,Chevrolet,Blazer,1998,981.26,2017-07-27
a2139cf8-68ee-405b-8842-15b303dc6d07,Jaguar,XJ Series,1996,4595.24,2002-07-19
6c059f18-097c-4ed7-9eff-d0b0b13dbe3f,Mazda,MPV,2004,2092.55,2013-06-12
aff60e49-5dde-4c87-8def-9c936ab3c3e7,Acura,CL,2003,2880.34,2008-11-24
e30b51ac-5679-48fb-8979-0a38fd7b6140,BMW,M5,2002,8005.98,2005-03-18
dde0df1d-777c-4bd3-a86f-8cd42c448474,GMC,Rally Wagon G3500,1995,168.42,2014-03-29
2ea745b4-34b3-4780-b153-65048441d710,Ford,Econoline E350,1992,2825.13,2001-09-13
3589712b-095a-40df-b821-a6217b3455f1,Ford,Taurus,1998,210.51,2006-08-11
a74f403c-f330-4a7b-80ae-abb2fe180fec,Mitsubishi,Precis,1992,9188.49,2013-12-18
609f3ce5-816b-4363-92ed-9436c1ad06b3,Isuzu,Hombre Space,1999,5517.17,2002-03-02
216d5093-e3d6-4252-b62f-e86769491f33,Chevrolet,Express 1500,2004,5153.86,2003-05-19
20a4ad0e-da8f-42e4-a047-ccf0366ae003,Saturn,Ion,2005,2752.64,2019-06-06
c8e83f4a-6d5f-4e64-a5fe-147418952289,Mazda,MX-6,1996,3401.12,2012-11-27
778df4e3-a779-4ae4-8235-567c183ae79f,Saab,900,1991,6471.41,2014-04-04
5eddd47c-e5e1-435a-ae15-be20038afb3b,Toyota,Corolla,2001,793.82,2008-12-20
de977f63-bc5f-4ced-afc6-719b811117c2,Mitsubishi,Lancer,2010,2625.01,2004-09-19
43495f8e-eecc-4fb5-92a8-035ec24440ba,Mercedes-Benz,600SEL,1993,2658.09,2011-04-03
ffbb0efe-18ce-484a-a7bd-27c1a710dea1,Chevrolet,Uplander,2008,1088.38,2019-09-03
94cd28af-14f3-4ef6-bff4-c91b612256ed,Pontiac,GTO,2004,9606.32,2006-08-29
dba9a8f6-8790-4695-8182-b780160083bc,Toyota,Prius,2012,9266.35,2013-03-15
0465f502-66e2-473f-9bc6-9cca2dfd1a87,Dodge,D150 Club,1993,8310.69,2013-05-05
dc192ed6-97de-4665-bf2c-c6a09ada3b75,BMW,760,2005,6308.45,2011-04-23
0f1527be-e0a3-4c7b-a03f-4bec9e07c6c0,Porsche,928,1989,2646.69,2016-07-14
2bfef0a2-813e-402d-a75c-6ecdfc7ded7f,Acura,TSX,2009,3312.12,2019-04-25
5d54731b-d93e-4824-870a-9e91594c64af,Toyota,MR2,2004,4061.88,2013-07-27
6cb6a33b-f601-4633-94d4-b33b1b9e4902,Isuzu,Trooper,1999,7677.31,2003-04-18
23b4d34c-1dba-43fb-939e-621d6ae12d3d,Plymouth,Prowler,2000,5320.58,2013-02-26
b8c4db30-efba-43b2-a716-fd29df19b621,Chevrolet,Cavalier,2003,7171.60,2004-09-12
bcb512a6-38a3-48ec-b9fe-042c58520b9b,Toyota,4Runner,1993,2871.18,2016-09-02
bd46d886-ad92-409e-aacc-82eeff8dccda,Isuzu,Trooper,1995,7361.82,2011-11-07
729945cc-965c-48a7-a6c1-bc7ccc3f285d,Toyota,Sienna,2007,6248.19,2010-11-13
cbfb16f7-ced5-4c89-9100-549f3c062516,Isuzu,Stylus,1992,2320.82,2004-03-08
74d05570-f9e3-4742-a221-c617cabbd996,Buick,LeSabre,2001,4670.87,2015-05-06
57c5e6fd-26f2-48b4-82d8-dd7311c05b89,Acura,Integra,2000,532.03,2001-07-18
85aa9ffa-31b1-4aa6-ad03-076cb49a2756,Suzuki,Aerio,2006,9629.19,2005-10-25
cf8dac7c-24e1-49b9-8964-cfbe6e762727,Cadillac,Catera,1997,7282.57,2015-11-17
20e82434-d5db-4219-a393-1856157ed1b9,Cadillac,STS-V,2006,8510.10,2000-12-06
dd88729d-546b-406b-9569-ea600999791d,Toyota,MR2,1986,9520.04,2006-06-29
a38c3d93-e016-42a3-a55e-48d58bd81ffe,Volkswagen,Rabbit,2009,8623.69,2013-12-16
1de94f32-9559-4e25-a5d6-6d3bd17e810b,Volkswagen,Golf,1994,4478.90,2019-04-30
e2474a1f-7146-474e-bea1-1a89f751ed2c,Pontiac,Grand Prix,1969,9696.88,2007-07-13
abb6d6f9-cbf8-466c-82d1-5dec8e68ecf6,Pontiac,Firefly,1987,6129.82,2018-10-03
5f1aa911-b946-406e-8f86-7e4c5bf28975,Mercury,Mountaineer,2005,9221.67,2002-01-30
4df1fff5-3f5e-4fe2-836e-652f5bff35e6,Subaru,Legacy,1998,9367.22,2015-10-02
a28eda93-02ea-40da-93d8-3e74a7cabdc8,Chrysler,Town & Country,2000,9534.26,2016-12-04
65bd754f-1ab4-4fd9-9cc1-1c36806d4d74,Dodge,Dakota Club,1993,5465.21,2011-04-16
fabcb466-e334-4a61-8cca-dccc392096ca,Buick,Roadmaster,1993,7007.43,2004-07-06
5ca17101-3465-4558-9d1a-4529519bb8a3,Mazda,Protege,1992,2558.14,2005-03-01
89af3f97-d9a7-4a3d-9308-5ed5b8e3e81e,Chevrolet,Blazer,2002,1036.95,2011-04-16
aa761e76-aa9a-4781-ad72-48ebb46a2a70,Mercury,Sable,2009,4396.16,2019-02-03
9530d370-acba-47b3-a39a-29df36117eaf,Ford,Taurus,2009,6378.62,2017-02-08
54f49997-5e83-466a-93d8-8c448e34da43,Bentley,Continental,2006,5384.52,2013-08-08
ab097bea-4009-4f53-8b1c-f5b96429a3ad,Chevrolet,Avalanche,2012,9065.10,2017-05-14
e4975b50-5076-4d66-96d2-f5c9955972ac,Ford,Mustang,2010,9830.56,2016-12-11
0eb6cd7e-a864-412a-84fb-63eb6ff21701,Dodge,Ram 1500,1994,1986.44,2019-09-02
592b0c6f-d927-4e20-b942-beefbd8d5556,Lexus,LS,1996,8505.82,2008-04-12
0176367a-fad0-4e0e-b096-e0680bf789e5,Mercury,Sable,1998,2270.94,2014-07-08
a2effa0c-fbc2-47d2-841b-68a5b68c2aa6,Nissan,Titan,2009,3187.54,2003-05-25
4d223599-d047-4352-8e0f-f424189e176f,Mazda,B-Series,1999,938.20,2013-04-10
101aa300-ddbb-4930-bde1-ce50b62b0955,Nissan,Pathfinder,2003,2762.70,2015-06-17
0c2a9d3c-2c98-42c2-924f-90f3dd6657fa,Daewoo,Leganza,2000,891.93,2011-01-07
c2d1b5cd-3a22-405c-ba49-7fb3bfbfae20,Mitsubishi,Chariot,1988,9176.10,2017-08-30
2af5a8fe-0915-444f-be60-bf28bdb7f9f5,Hyundai,Santa Fe,2006,2580.09,2010-09-07
6f53edea-b53c-4fc0-900c-b509616755e7,Mercedes-Benz,GL-Class,2007,8399.60,2016-03-11
69d4f47b-a479-42fd-907a-3cb74fb0830d,Mercedes-Benz,E-Class,2006,9217.73,2015-02-28
27e84108-819f-486c-9251-822d85023d39,Lexus,LS,2010,7804.85,2008-01-06
5ef46c50-6a4e-4a92-af8b-17f432f190bf,Oldsmobile,Achieva,1995,2435.40,2007-02-20
6d93ab53-3500-46f7-bd18-535f559b4507,Nissan,Sentra,2005,735.60,2004-06-26
a7fabe37-6990-453c-9015-0508e8b3226b,Acura,Legend,1988,640.83,2018-03-21
d08401cd-a742-475b-a864-5a8c2c9b1ac2,Infiniti,M,2003,9795.91,2016-07-04
0e848a00-0b58-4823-b551-32bab54e62b0,Hyundai,Accent,2004,5145.87,2002-05-08
4c2b8b95-e169-484f-8296-e74e5efc39ba,Ford,Econoline E250,1995,8188.54,2015-08-29
ec62fd9a-befd-4402-a8cb-6aec040dbd0c,Saturn,Outlook,2007,2041.13,2016-01-10
367ea159-753c-4b9a-bcd5-5a9827696004,Volkswagen,Scirocco,1984,209.66,2005-12-25
9178ca2c-bf13-4841-b639-f56dfaf1692f,Lotus,Esprit,1993,9265.40,2010-09-06
66a6e5d8-f618-46d5-a85f-90bcd46281c3,Acura,NSX,1997,9045.98,2004-12-12
132b2bd4-54df-4bf4-bbc7-1718c28fb5a5,Mitsubishi,Cordia,1988,9926.78,2009-04-21
fe20a213-272b-42d4-9383-75c06ab46fc4,Volkswagen,Touareg,2011,9397.37,2014-01-16
67be68fd-5dc5-465d-959d-3a445876f562,Saturn,VUE,2005,5537.38,2004-01-04
506599bb-222d-496d-ae84-712caf779b86,Chevrolet,Tahoe,2003,6478.92,2012-08-05
2c7a7f9d-cda0-4f64-91e7-f350cd3a065d,Nissan,Titan,2008,1247.76,2015-09-25
fdd842b1-f1df-48d4-b9f4-95ea6885d619,Chrysler,Town & Country,1997,6727.76,2016-07-22
ad6e0f27-3aa9-4351-80bc-10a81265f240,Lincoln,MKS,2013,1271.06,2002-05-29
db6353d4-bb04-42f8-8abd-edf53c59caf7,Pontiac,Bonneville,2000,8920.29,2007-07-10
eeea1427-b391-46b4-8774-3d98f004739a,Chevrolet,HHR,2006,1338.95,2013-06-23
96783638-d329-4283-827a-2c529256101c,BMW,M3,2005,5780.93,2015-08-15
57190a6f-86f6-40d0-85b6-a36c64bb4abb,Mercedes-Benz,S-Class,1992,7952.38,2007-06-23
68b273dc-e098-42db-80fb-cc8aa2538f99,Mazda,Millenia,2000,2847.77,2002-11-30
acd930b8-35ce-42a1-82f2-927af1a1f2f1,GMC,Envoy,1998,1933.61,2013-04-07
e7afce71-28e8-496e-8ac7-407a1acb76a3,Buick,Park Avenue,2003,6568.35,2002-09-20
7531fd29-f8fc-469a-95ea-52f1df021f29,Pontiac,GTO,1964,741.81,2008-11-23
5d79ab46-3c34-4fd3-9c16-51dfc4befd35,Nissan,Versa,2012,8363.76,2003-09-11
